prg rom size: 0x4000, chr rom size: 0x2000
C79E  78        SEI                             A:00 X:00 Y:00 P:24 SP:FD CYC:12
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8501
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8504
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8508
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8510
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8513
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8517
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8519
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8522
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8526
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8528
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8531
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8535
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8537
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8540
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8544
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8546
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8549
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8553
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8555
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8558
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8562
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8564
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8567
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8571
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8573
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8576
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8580
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8582
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8585
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8589
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8591
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8594
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8598
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8600
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8603
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8607
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8609
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8612
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8616
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8618
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8621
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8625
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8627
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8630
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8634
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8636
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8639
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8643
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8645
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8648
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8652
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8654
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8657
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8661
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8663
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8666
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8670
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8672
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8675
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8679
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8681
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8684
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8688
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8690
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8693
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8697
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8699
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8702
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8706
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8708
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8711
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8715
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8717
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8720
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8724
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8726
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8729
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8733
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8735
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8738
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8742
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8744
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8747
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8751
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8753
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8756
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8760
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8762
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8765
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8769
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8771
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8774
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8778
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8780
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8783
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8787
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8789
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8792
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8796
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8798
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8801
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8805
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8807
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8810
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8814
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8816
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8819
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8823
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8825
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8828
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8832
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8834
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8837
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8841
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8843
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8846
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8850
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8852
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8855
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8859
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8861
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8864
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8868
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8870
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8873
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8877
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8879
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8882
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8886
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8888
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8891
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8895
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8897
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8900
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8904
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8906
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8909
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8913
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8915
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8918
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8922
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8924
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8927
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8931
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8933
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8936
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8940
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8942
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8945
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8949
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8951
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8954
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8958
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8960
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8963
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8967
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8969
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8972
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8976
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8978
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8981
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8985
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8987
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8990
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:8994
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:8996
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:8999
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9003
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9005
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9008
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9012
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9014
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9017
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9021
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9023
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9026
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9030
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9032
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9035
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9039
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9041
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9044
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9048
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9050
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9053
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9057
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9059
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9062
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9066
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9068
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9071
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9075
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9077
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9080
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9084
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9086
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9089
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9093
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9095
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9098
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9102
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9104
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9107
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9111
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9113
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9116
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9120
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9122
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9125
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9129
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9131
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9134
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9138
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9140
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9143
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9147
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9149
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9152
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9156
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9158
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9161
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9165
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9167
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9170
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9174
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9176
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9179
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9183
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9185
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9188
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9192
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9194
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9197
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9201
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9203
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9206
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9210
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9212
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9215
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9219
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9221
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9224
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9228
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9230
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9233
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9237
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9239
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9242
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9246
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9248
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9251
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9255
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9257
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9260
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9264
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9266
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9269
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9273
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9275
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9278
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9282
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9284
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9287
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9291
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9293
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9296
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9300
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9302
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9305
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9309
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9311
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9314
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9318
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9320
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9323
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9327
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9329
C7A8  AD 02 20  LDA $2002 = 00                  A:00 X:FF Y:00 P:26 SP:FF CYC:9332
C7AB  29 80     AND #$80                        A:00 X:FF Y:00 P:26 SP:FF CYC:9336
C7AD  F0 F9     BEQ $C7A8                       A:00 X:FF Y:00 P:26 SP:FF CYC:9338
